,point.params.X_DUT_M1M2_W,point.params.X_DUT_M1M2_L,point.params.X_DUT_M1CM2C_W,point.params.X_DUT_M1CM2C_L,point.params.X_DUT_M3M4_W,point.params.X_DUT_M3M4_L,point.params.X_DUT_M3CM4C_W,point.params.X_DUT_M3CM4C_L,point.params.X_DUT_M5_W,point.params.X_DUT_M5_L,point.params.X_DUT_M5_NG,point.params.X_DUT_M6_W,point.params.X_DUT_M6_L,point.params.X_DUT_V_BIAS_1,point.params.X_DUT_V_BIAS_2,point.score,fit_summary.ugf.curr_val,fit_summary.ugf.score,fit_summary.dcgain.curr_val,fit_summary.dcgain.score,fit_summary.pm.curr_val,fit_summary.pm.score,fit_summary.v(inoise_total).curr_val,fit_summary.v(inoise_total).score,fit_summary.i(idd_total).curr_val,fit_summary.i(idd_total).score,fit_summary.tsettle.curr_val,fit_summary.tsettle.score
22,4.3973712574546116e-05,8.294067897877012e-06,0.00012980455233464793,5.445567069846903e-06,8.343467304989e-05,6.827032926689e-06,3.347280922459247e-05,5.415607123564985e-06,3.827563505005942e-05,9.941661714011009e-06,3,0.0001842496889639875,5.181257929194416e-06,0.14599441253768106,1.0013830185560406,-310.7716087078667,1117485.0,-73.72430337485395,40.98578,-0.007109999988008653,105.0,-37.04019533306313,0.03048177761790433,-99.99999999996159,5.207921524521503e-06,56.20891695025345,,-100.0
23,0.00017641703171341046,8.660964898492728e-06,4.0138003468827135e-05,2.70251628245343e-06,4.641254321393473e-05,1.0435126220172362e-06,0.00017641035786577494,1.4219249287673097e-06,9.396203743540277e-05,7.243417457693784e-06,2,0.00012081360822812449,3.7726159188969414e-06,0.6408440532868158,0.18406300731025207,-339.2522757090294,,-100.0,-41.95576,-39.252275709029405,,-100.0,8.601350347816364e-05,114.42525455100645,5.021059357429051e-06,57.79582454515108,,-100.0
24,0.0001904548800493589,1.2663777484372647e-06,3.455923007192751e-05,6.771486711207982e-06,4.885766472714023e-05,8.828220221226835e-06,9.204878726921759e-05,3.807329344374131e-07,0.00017230038152226882,7.80279932920786e-06,4,0.00015941140979547287,6.516160249434424e-06,0.6751333973515942,0.8451765169096398,-109.67261372938003,8180593.0,-72.06985772519405,28.079520000000002,-6.451267771703995,99.0,-31.151488232481974,0.0009551143483349203,9.876381373709147,8.448777350991912e-06,35.19597355695574,1.877385e-06,0.0
25,6.960936508869128e-05,8.249761312637311e-06,3.28070164524235e-05,6.911471158747849e-06,0.00016196458982611206,3.137522677572428e-07,5.7476309235766534e-05,3.911807147943363e-06,0.00013458393749025426,4.921548242050207e-07,3,0.0001843508296175193,7.827818138264575e-06,0.8563252732508034,1.0725859443406098,-109.75224760501064,7080801.0,-72.333088341322,32.44435,-4.2752174658371,101.0,-33.14394179785154,0.0003542473856201497,52.95125293026598,8.96864333942228e-06,32.60268474029416,1.954137e-06,0.0
26,8.682375472713974e-05,6.687510255992746e-06,0.00010641942030380479,8.364628022316062e-06,0.00014893421889043167,7.671948603839403e-07,0.00015912451134416833,3.96898839193174e-06,2.9642049610947e-05,8.263295041756736e-06,4,8.852598411296643e-05,1.028012094182003e-06,0.5276356261059264,1.0348085730496746,-287.4062352937063,205641.6,-73.93172057002771,29.390679999999996,-5.798149352497983,91.0,-22.918899653509904,0.003695954140925372,-84.75746571767068,5.237406876758305e-06,55.96372868437849,,-100.0
27,0.00010841313091785797,2.601330852807981e-07,8.403572110910566e-06,5.441550745774188e-06,0.00013978237107497232,5.553398574303287e-06,7.254809478123388e-05,5.267535698337663e-07,0.00012285906360408918,4.284205040934498e-06,2,0.00016265669395602246,4.981735696630577e-06,0.4440338476257869,0.5214324364069665,-216.58820365184255,9779749.0,-71.68336675098006,21.96486,-9.4889357186279,96.0,-28.111182579318218,0.001347355055054865,-7.304718602916371,7.951636806995511e-06,37.82970656198977,,-100.0
28,6.027013148409665e-05,7.990649594654426e-06,0.0001710719289766272,4.507532326306007e-06,6.698875108187641e-05,7.614502495035003e-06,0.00016568889698904556,6.1393461621723816e-06,3.6988103190291696e-06,1.7370463738898126e-06,1,0.00019884119596760573,1.1135687778531493e-06,0.5088626188585342,1.0565390927253933,-306.3759059536791,15064.69,-73.97489488633819,15.53634,-12.6634790448505,88.0,-19.7375320224904,0.03895254303424801,-100.0,5.013363445936992e-06,57.86244108334246,,-100.0
29,8.15744950738375e-05,5.361325317345226e-06,2.977746163115262e-05,2.2061180804511546e-06,0.00014069915163368284,9.437613553167837e-06,3.512457673640558e-05,4.0775864186147426e-07,0.00012499740693356392,1.2784426873777486e-06,2,0.0001765400217085957,9.697430438050373e-06,0.6418721534074275,0.034655907946354515,-337.7990717895241,,-100.0,-38.54267,-37.799071789524085,,-100.0,0.0001484900494668281,90.71218311724796,5.516319744688095e-06,53.7104169531489,,-100.0
30,1.7792974198890413e-05,7.494530779806719e-06,7.325970030253707e-05,1.2003798697247636e-06,0.00017114581882910924,9.668718407547143e-06,0.0001288761263007244,8.951254561762955e-06,3.184953523897351e-05,4.584717062548649e-06,2,5.859809769625497e-05,1.3286780266175092e-06,0.7780472839712167,0.378173463548812,-198.4480666058464,127874.40000000001,-73.94934571815546,16.199669999999998,-12.336996821071633,81.0,-12.161724066619307,0.00027417396900235,64.07929640650988,5.636043649553717e-06,52.77792530153489,,-100.0
31,0.00015060126713764327,3.0330402883759035e-06,0.00019280299049078694,2.72561540210651e-07,8.360912878723171e-05,8.012840651403607e-06,8.740813175115143e-05,5.6001997352076245e-06,0.00015958496842335878,3.7146414511221194e-06,3,0.00017770092103186998,6.472512286567061e-06,0.9160830920147055,0.5283044623569517,-198.6699469933615,5304294.0,-72.75388619076682,17.75339,-11.57124224240016,83.0,-14.344818560194517,0.0001172028295076221,100.98810865642737,9.099483880969827e-06,31.973684093980907,,-100.0
32,2.1374292292432803e-05,6.483513847807965e-06,1.5951524970430188e-05,8.503475917213463e-06,0.00013789454138302002,4.411740864653536e-06,0.00013438223676689074,9.476247358167668e-06,7.115875901025666e-05,3.926162976269482e-06,3,5.7652051334944694e-05,4.669439371391318e-06,0.10641697614923933,0.4774415605301016,-437.7752973338375,,-100.0,-38.513349999999996,-37.78650566985024,,-100.0,0.01099035881396879,-99.98879166398724,5.377079977262207e-06,54.82071048466708,,-100.0
33,0.0001632610212961141,6.8030504664415555e-06,5.86528123555049e-05,1.7076933357242706e-06,0.00017897913530979048,5.691215478136035e-06,1.511187223532682e-05,3.6778173822266918e-06,7.592950242195382e-05,4.283259763496779e-06,4,0.0001302122987405345,5.7541088776631146e-06,0.10673410001366737,0.820358089188478,-297.33672672385956,,-100.0,-29.00865,-33.6413900105379,,-100.0,0.002707060798968885,-63.69533671332168,6.343894826825298e-06,47.639762659726,1.4090340000000002e-05,0.0
34,1.7655537207227974e-05,8.478244810562632e-06,0.00010092979579568623,7.3172065300756e-06,4.271769490886355e-05,1.3522808774659623e-06,2.85442299120573e-05,9.860770492530143e-06,8.274356421774756e-05,4.293186388068248e-06,3,9.46344501696637e-05,7.010616476004834e-06,0.08982172075767601,0.7052511111063071,-323.5282859332913,,-100.0,-7.124627,-23.60842401284986,,-100.0,0.009022920733494338,-99.91986192044138,7.85461602345125e-06,38.36286417451728,3.5429029999999994e-06,0.0
35,5.224159376231193e-05,1.87126750866063e-06,0.0001299760797990988,3.8082769296249855e-06,0.0001083594143444538,8.592956872702e-06,0.00018049226157300038,8.454705602769248e-06,2.7210317856865285e-05,4.1346120798791495e-06,4,0.00015776355443288838,4.61938177522773e-06,0.688635273866919,0.49021682242154163,-300.80764670627775,303334.6,-73.90956507581055,27.554340000000003,-6.712720010219919,91.0,-22.918899653509904,0.005479958660600176,-97.26646196673741,5.177787775328785e-06,56.46093551422098,,-100.0
36,4.936043443273175e-05,5.3582197651853065e-06,4.828743056814703e-05,7.515096088444884e-06,2.6555002865033205e-05,8.71730464286235e-06,5.959627134773491e-05,6.9768947216526786e-06,0.00016990465934900816,8.805500914069576e-06,4,0.00010352661931601003,8.28249192333615e-06,0.786850651775516,0.8347553764774825,-104.71979827360909,4726254.0,-72.88963837801651,31.50197,-4.7454480439204305,95.0,-27.08471185167214,0.0005831414159274895,31.304529607665593,1.133624232396061e-05,22.428448011831993,1.8933150000000001e-06,0.0
37,0.00012259658907351603,6.739382776093224e-06,0.00017184993227585562,7.66626973860879e-06,0.00014460722458441768,9.225008990789481e-07,0.00019302428449937794,2.8015581015937603e-06,5.1777506029472295e-05,4.941429119088657e-06,3,2.3041725431244404e-05,4.4512575872816965e-06,0.9674790109371907,0.65027716438794,-101.56260376676215,2160765.0,-73.48527186238101,30.67397,-5.158432250871248,91.0,-22.918899653509904,0.0002129313235133718,75.0579629559196,1.577717647927775e-05,8.072431749058222,2.66159e-06,0.0
38,0.00017264678292998575,6.389191875904571e-06,2.3137254892455916e-05,5.07326134606215e-06,9.360796518712517e-06,3.5724165272724306e-06,3.754682602520365e-06,4.098080074084193e-06,0.0001785837246885537,8.218431638244232e-06,5,7.272292447722523e-05,9.910975630458527e-06,0.2185119027054402,0.07794979929076203,-351.9566334108574,,-100.0,-74.14911000000001,-51.956633410857414,,-100.0,0.0004071248025842218,46.90916221162879,5.012924544358181e-06,57.86624333865535,,-100.0
39,7.386733400140917e-05,3.248509236345808e-06,8.500163317630218e-05,1.933799874546343e-07,0.00010639134852966503,2.020705434350905e-06,8.064589613813813e-06,4.1294101356418196e-06,1.100224354220577e-05,7.471673857488305e-06,5,0.0001799194157451176,6.653178731197213e-06,0.5268819985118779,0.011687744539249414,-345.4460933555958,,-100.0,-57.06162,-45.44609335559579,,-100.0,0.0001100501937545941,103.7228371589064,5.025481304778447e-06,57.75759392385179,,-100.0
