,point.params.X_DUT_M1M2_W,point.params.X_DUT_M1M2_L,point.params.X_DUT_M1CM2C_W,point.params.X_DUT_M1CM2C_L,point.params.X_DUT_M3M4_W,point.params.X_DUT_M3M4_L,point.params.X_DUT_M3CM4C_W,point.params.X_DUT_M3CM4C_L,point.params.X_DUT_M5_W,point.params.X_DUT_M5_L,point.params.X_DUT_M5_NG,point.params.X_DUT_M6_W,point.params.X_DUT_M6_L,point.params.X_DUT_V_BIAS_1,point.params.X_DUT_V_BIAS_2,point.score,fit_summary.ugf.curr_val,fit_summary.ugf.score,fit_summary.dcgain.curr_val,fit_summary.dcgain.score,fit_summary.pm.curr_val,fit_summary.pm.score,fit_summary.v(inoise_total).curr_val,fit_summary.v(inoise_total).score,fit_summary.i(idd_total).curr_val,fit_summary.i(idd_total).score,fit_summary.tsettle.curr_val,fit_summary.tsettle.score
1751,6.0417021221548154e-05,3.38308557530277e-07,5.981727714359733e-05,2.961240479467532e-06,7.812715141795132e-05,9.509424817798148e-07,2.1010918817064398e-05,6.397050910137932e-06,0.00016606239116235682,2.888562228466843e-06,2,0.00019162889779481563,7.862057237805059e-06,1.0562601082482492,1.0626428315305052,-75.93344460706639,29778080.0,-66.46566408974653,24.2475,-8.356715128687942,49.0,-1.1110653886319266,0.001047878634808607,5.850819747893683,1.156702864400523e-05,21.55317899045936,9.32503e-07,0.0
1752,6.026486862451116e-05,3.0600963018405084e-07,7.128157719350019e-05,1.3194734103450856e-06,4.698870404420052e-05,1.922440872782614e-06,4.526724104156388e-05,6.790538067619144e-06,0.00019063934437702328,8.252628091325867e-06,2,4.5309036010046225e-05,9.7663645645568e-06,0.5626844201491822,0.8172693178427518,-70.64878536388073,104812400.0,-40.1921056309235,25.625819999999997,-7.671984351983174,90.0,-21.863508368712115,0.0004949376916714674,38.426865460266555,3.942426140907523e-05,-0.921187012261937,4.112000000000002e-07,0.0
1753,4.392109776852314e-05,9.281041188608228e-07,6.483040621310286e-05,2.474852301809567e-06,9.571238965049155e-05,2.034632685277882e-07,7.145205862740638e-05,1.6182427153978392e-06,0.00015803835420766317,2.7829677119209133e-07,2,0.00013327301930034905,6.711730841287128e-06,0.3799342358227075,0.9358860336778949,-166.39561922654633,118054200.0,-34.497530761743974,46.976659999999995,3.5688040521707673,137.0,-63.182288462415094,0.002886102464873468,-68.71580000238724,9.521673467502944e-06,30.004031708184552,1.0319800000000001e-06,0.0
1754,6.0465919525924924e-05,4.451108699399708e-07,5.575386631702774e-05,2.143980535379751e-06,5.6806964744316895e-05,1.5753926073976923e-06,5.919267043047241e-05,5.936828304227923e-06,0.000151735391493093,6.74050304963054e-06,2,5.702096344250354e-05,4.036137714360095e-06,0.8760927741482704,1.0935748018927927,-80.08544916237368,47832790.0,-61.12008302199363,25.1675,-7.899755087906257,80.0,-11.06561105247379,0.0008417713833728282,15.362502559100191,1.872867461832792e-05,0.6246556429338528,5.40532e-07,0.0
1755,6.499744987416323e-05,1.4724750332346068e-06,7.036734577975011e-05,1.1882783852498306e-06,0.00013755795686156103,9.912873815499988e-07,6.137254715866951e-05,1.1520833002608317e-06,0.00016712103350039842,5.433045801253578e-06,1,2.724990746868833e-05,8.073638331702426e-06,0.19603928330051046,0.8687729116140376,-311.71927556097637,,-100.0,-9.8143,-24.87420990546909,,-100.0,0.003670677821566692,-84.39771902710544,6.99567083454953e-05,-2.447346628401892,4.7316500000000007e-07,0.0
1756,3.34205685055471e-05,2.5089926137311174e-07,5.104666772103075e-05,5.189943484713095e-06,9.914477601642495e-05,6.299322788337436e-07,3.13425906825342e-05,7.87969864640615e-06,0.00017116785757049572,5.054280401930591e-07,2,0.0001217105073389012,7.328077173561867e-06,0.3676652003676198,0.8984358571502069,-1.7754234192966178,463267100.0,34.36121641228065,37.44878,-1.7754234192966178,66.0,0.0,0.0009777414126675393,8.859517279069099,1.751768156090049e-05,3.527697354625187,4.4665999999999985e-07,0.0
1757,3.623586563133844e-05,4.503953876984881e-07,4.714698660452312e-05,2.8379198185945613e-07,3.6610124750412905e-05,2.532391906598514e-06,0.00012309682068818966,7.5730510225658315e-06,0.0001663654752091317,7.916800591159373e-06,2,0.00012197434600566731,8.838303461257024e-06,0.4313321843047056,1.18152384632409,-65.51582947116847,169585900.0,-10.171750101000065,45.91466,0.0,95.0,-27.08471185167214,0.001781997234096153,-28.25936751849627,1.257718659808283e-05,17.91700966937853,1.198168e-06,0.0
1758,9.28227026758591e-05,6.0262785266633425e-06,7.907169754108696e-05,4.866011514505493e-06,0.00016866339487828992,2.4764668122588857e-06,0.00010012636438650262,7.486342247751701e-06,0.00016755399124969357,1.102652273804878e-06,2,7.287762566339085e-05,3.462846998662802e-06,0.33331219538217505,0.9439426093901063,-141.63069936147775,4181492.9999999995,-73.0170525793421,22.465130000000002,-9.24099459960026,131.0,-59.007281896219666,0.00047695805943886,40.03389913859501,2.830743824342149e-05,-0.365370286315736,6.692240000000001e-07,0.0
1759,9.406931224197548e-05,4.316017053480458e-07,6.245892516845247e-05,9.967624578385613e-06,3.972700491959603e-05,1.013286303103208e-06,2.9374112714167146e-05,2.3801156653809724e-06,0.0001939047004075563,3.49129757811405e-06,2,0.00016822599915440283,7.392138036881853e-06,0.10023297470001147,0.8009938988845975,-343.39070447096674,,-100.0,-51.939989999999995,-43.39070447096673,,-100.0,0.06631265790790325,-100.0,7.615861016480204e-06,39.70345910394467,2.951674999999999e-06,0.0
1760,0.00014522552795385936,6.762936829999885e-07,4.3214629021120025e-05,4.926687307073009e-06,4.743791848273629e-05,9.219244907983463e-07,6.547650895122973e-05,3.7060683808110705e-06,0.00014923734360460712,4.11203946480929e-06,1,1.7093283247856502e-05,9.072167847348927e-06,0.008584081794954646,0.8523576886668139,-455.5704190664125,,-100.0,-84.3193,-55.57041906641251,,-100.0,0.129235837859501,-100.0,5.137207413632387e-06,56.80265003292235,,-100.0
1761,5.624639468336569e-05,3.1026051979203484e-07,4.717251776644679e-05,3.906378538820601e-06,7.253967029714078e-05,8.299152314961208e-07,7.881864451660963e-05,7.507744136350361e-06,0.00016823273014243827,8.02495642682676e-06,2,0.00011533811645670565,4.261437382829646e-06,0.03216983817829444,0.8271877835356872,-444.83614785753315,,-100.0,-68.12229,-49.72238633934827,,-100.0,0.05028138258303702,-100.0,5.367898269701251e-06,54.894932429227254,1.8697160000000002e-05,-95.11376151818484
1762,8.271711695523762e-05,6.161618020737859e-07,6.424294631063365e-05,3.692733581554843e-07,5.002044931980834e-05,1.4338242464669998e-06,4.0491710481275086e-05,6.598561806862073e-06,0.00016288388412717222,3.299796546146752e-06,2,5.900706022920967e-05,5.41254454819182e-06,0.6654009298921567,0.7961910958623672,-26.145626875810013,190434899.99999997,0.0,27.00652,-6.985344946215899,87.0,-18.667403668964354,0.0003738404059301656,50.61329435088297,3.085764503670061e-05,-0.4928782606297588,2.42223e-07,0.0
1763,1.6025565637927352e-05,6.50485220132793e-06,2.87956478127799e-05,4.63412397765996e-06,0.00010370637158442222,9.413662147689737e-07,8.826885557246088e-05,1.6987177584296718e-06,0.00017937988352196627,3.902457170632936e-06,2,0.00010695388048353392,8.353574554608258e-06,0.5165146505987381,0.9891344264057272,-143.66360046510536,25768470.0,-67.56994690436385,37.26983,-1.8648687708660017,156.0,-74.22878478987552,0.0007615191515356583,19.713835316589726,1.907452620324788e-05,0.17001582627904785,5.08681e-07,0.0
1764,2.2817180291340497e-05,5.571625775960354e-07,5.405871474441363e-05,5.347744698923376e-07,0.00010240681633971842,2.5584280243335454e-07,5.4474882477456616e-05,2.803496517175366e-06,0.00017315666834979892,8.193144148404314e-06,2,9.59998752655242e-05,8.408762710756363e-06,0.5565831839643062,0.8496884275435254,-22.57044994973054,207474500.0,0.5254568094608639,31.03652,-4.977622903853973,86.0,-17.592827045876568,0.0009395951567248474,10.58784136193918,1.543004822264627e-05,9.03863176118808,3.597919999999999e-07,0.0
1765,0.00011847850152210889,3.213868734193383e-07,5.2656817945396546e-05,3.7797152808102145e-06,0.00019276611539927293,4.880001879682089e-07,4.908754493145349e-05,8.575827715946115e-06,0.0001636116674620723,1.8194768354618628e-06,2,0.00013531013675564094,3.5109730249644337e-06,0.4132654810266139,1.1620791440727554,-123.03706978913164,94943380.00000001,-44.245806231944314,37.69472,-1.6524895590448674,150.0,-71.08444990682456,0.001322234754913534,-6.0543240913178975,1.339300402571153e-05,15.18756015759328,6.044010000000001e-07,0.0
1766,1.9247980288933297e-05,4.1409135426109765e-07,5.3693245901181445e-05,5.253421988055118e-07,2.450657001050805e-05,1.6822454858780436e-06,3.318296990778278e-05,1.9505781859241265e-06,0.00015133641782230246,4.068817584825078e-06,2,0.00012529368789233173,7.712458948709382e-06,0.7527519368228685,0.7976089178411018,-62.03106728699908,106164799.99999999,-39.62360293482019,24.83963,-8.06264579198437,83.0,-14.344818560194517,0.001042909126843569,6.05727149692974,1.350475982876639e-05,14.826673593687161,3.1071500000000004e-07,0.0
1767,5.474668336824154e-05,8.94729928503292e-07,1.8058313973923987e-05,3.0621114866760304e-06,0.00011340479536314683,2.9927128355815776e-07,4.420610651986451e-05,2.495904620287403e-06,0.00016673340229368238,3.4288679297247806e-06,2,2.9846171577786835e-05,3.2918573713606364e-06,1.0523861686533786,1.045766123726866,-10.241808521929286,186282399.99999997,-1.8585859492671775,27.685119999999998,-6.647621813375393,57.0,0.0,0.0005005971397121377,37.933081927047986,5.571550126083479e-05,-1.735600759286715,1.9639300000000016e-07,0.0
1768,6.28187532641361e-05,9.037680410173201e-07,5.804660537627629e-05,4.538491683047813e-06,0.0001751199028800155,1.1263396265056968e-06,0.00010554617040756951,7.806872697514881e-06,0.0001850864450106064,4.7187571567611e-06,3,8.289847881620541e-05,9.796465217291704e-06,0.5374219075472481,0.8653285131306658,-111.17531676637691,54311010.0,-59.05075200049461,32.888760000000005,-4.053397893459043,117.0,-47.94133076973244,0.0009806685914115648,8.729691704229413,2.359672351295163e-05,-0.1298361026908168,4.872279999999999e-07,0.0
1769,0.0001136444529989721,1.441931446976419e-06,7.333422836957118e-05,1.5005982066599178e-06,8.746906967944655e-05,3.0408830164179762e-06,3.914035772875361e-05,4.663543357866458e-06,0.00016550214325511547,1.9273741091723246e-06,2,0.00011865822925269962,9.764238437577283e-06,0.4476689257152391,0.9771595484233992,-85.28081264806892,100173200.0,-42.11868921825297,38.2946,-1.3526175004784813,110.0,-41.732165005887126,0.0007154246525104701,22.425528186124648,2.254681877742295e-05,-0.07734092345035304,4.581000000000001e-07,0.0
1770,6.11114302640098e-05,2.205160236385615e-07,5.130272913222143e-05,4.911903428613937e-06,4.8089382708015825e-05,1.0689406650988558e-06,9.846214279685796e-05,5.811790535609085e-06,0.0001752731100259648,4.0764607421025655e-06,2,0.00014255149423968494,7.865921514658562e-06,0.5338889183924757,0.9753049092750746,-124.56564904155587,48321580.0,-60.9667570712356,29.52003,-5.733689372147555,121.0,-51.29070584608086,0.00133267987862456,-6.574496752091852,1.395607073589805e-05,13.399043896348955,-1.0498960978e-06,0.0
1771,6.895111243012059e-05,6.969719187695851e-07,9.1606334862336e-05,7.200845023213745e-06,0.00012023980984176286,1.6832725226964067e-06,0.00017929372240458254,8.214972285185326e-06,0.00017026712426608035,4.2917777007769917e-07,2,0.00016929938392268477,9.16311069051117e-06,0.6490007518541349,0.9895840406154288,-118.27108161179291,12189180.0,-71.09262194231928,27.045379999999998,-6.966009492798819,83.0,-14.344818560194517,0.001730378554804096,-25.867631616480292,1.302213139524111e-05,16.40715278239763,-1.0497668833e-06,0.0
1772,7.728057544841863e-05,2.243479636961276e-06,6.27339324044454e-05,5.632002070833392e-06,0.0001050700246216328,1.1903819513393957e-06,9.777016830863615e-05,7.213496411724492e-06,0.00019251342494453126,1.6157723012278706e-06,3,5.4721406321299564e-05,5.1306741987244085e-06,0.717689713361678,0.8623830004053603,-105.85429035639302,24234690.0,-67.98454160733014,30.09055,-5.449321430257914,99.0,-31.151488232481974,0.0004047357420444581,47.16476246493034,4.638014402730687e-05,-1.2689390863229955,3.71486e-07,0.0
1773,5.8329771702791746e-05,5.529304735225412e-07,4.356737134480779e-05,1.4886347901213362e-06,6.596299048500367e-05,1.065555605097531e-06,0.0001308695132101502,3.660651929617197e-06,0.00018832191706985287,7.968566110558974e-06,2,7.653215802474901e-05,5.365690263690341e-06,0.5955718910216469,1.067854321466763,-75.01626704866072,81820489.99999999,-49.36670780180814,27.012929999999997,-6.982155577888238,87.0,-18.667403668964354,0.0008375778937119703,15.579397666015552,1.787890592744198e-05,2.6412661672599316,5.649329999999999e-07,0.0
1774,0.00012796632343276817,3.589391343968071e-07,6.348531373244182e-05,2.493919609746731e-07,0.00018394281550667278,6.923503636561573e-07,3.862102038851439e-05,3.4112600470982426e-06,0.00018781134389633737,6.608162152952598e-07,2,8.688225390946996e-05,8.37050272742682e-06,0.1651211285022564,0.9592495349904713,-340.4375682345956,,-100.0,-44.7738,-40.43756823460172,,-100.0,0.03231428723093589,-99.99999999999388,1.91933216304532e-05,0.4396540064197736,5.662730000000001e-07,0.0
1775,4.879654189572019e-05,3.7947578833415426e-07,4.892196365415065e-05,1.939208809882142e-06,3.9822247263274396e-05,9.626216996917669e-07,2.9100762060626173e-05,4.731348673491073e-06,0.00019113426751252648,8.727910486256393e-06,2,0.00012690461528321826,8.861384531537322e-06,0.5016701548635055,0.9326098398114896,-93.14064193527418,93667090.0,-44.75757021137119,30.054949999999998,-5.467068400643371,102.0,-34.12932564930722,0.001377187914526389,-8.786677673952404,1.327363572749653e-05,15.576370596147523,5.78968e-07,0.0
1776,0.00010470922838905257,4.354940909784745e-07,0.00012544287544934713,4.175558303777339e-06,0.0001499779230439259,2.6576199591295154e-06,4.674124478628245e-05,8.173369828714498e-06,0.0001781966128421137,4.320937436419258e-06,2,5.786883552833639e-05,9.931884007197795e-06,0.7707520598390413,0.8443809829561336,-98.56904138458779,19099380.0,-69.34146787531674,26.184630000000002,-7.394165081350024,89.0,-20.80297712989976,0.000696047193282836,23.618049652352077,4.160935540707529e-05,-1.0304312980212726,-1.0498374622e-06,0.0
1777,2.7593460463746022e-05,2.0229698215460582e-07,3.391425292683449e-05,8.301999699201866e-06,2.283865089386907e-05,2.7224176238893227e-07,3.2632456031200346e-05,3.2713580267105888e-06,0.0001642899923385371,2.28422193121089e-06,2,0.000140007883813839,6.9700091139745085e-06,0.2437227724924469,0.7408365783211718,-310.751075612246,,-100.0,-26.24702,-32.41121149022747,,-100.0,0.003309217564027477,-78.33986412201854,1.435554361092557e-05,12.173395809068484,6.308860000000002e-07,0.0
1778,1.3806614960578428e-05,1.002484370225908e-06,6.404208934434956e-06,3.043581509079657e-06,6.340493169817772e-05,9.2772419346025e-07,1.3880955360448662e-05,9.585428290610602e-06,0.00017428780118949088,2.7480157437010314e-06,2,0.0001030096372616601,9.714709726642135e-06,0.6738582743124313,0.9262003742600493,-65.95916423644516,172881300.0,-8.538508435939441,32.26626,-4.364096306987109,123.0,-52.90960141386385,0.0008265337662844731,16.155858264876503,2.393916370896919e-05,-0.1469580796547687,2.5769800000000004e-07,0.0
